"Index","GLD","GSG","DJP","jjc","dba","spy","qqq","iwm","eusa","vgk","dxj","eem","fxi","ewc","xiu.to","ewa","acwi","iyr","rwo","igf","iei","ief","tlt","pttrx","bwx","emb","lqd","jnk","ibnd","tip","xrb.to","wip","shv"
Dec 2003," "," "," "," "," ","86.94445","33.024473","47.022547"," "," "," ","14.738905"," ","11.58715","8.6653","7.736349"," ","29.359592"," "," "," ","57.902297","53.870011","5.274022"," "," ","63.557377"," "," ","68.371125"," "," "," "
Jan 2004," "," "," "," "," ","88.663341","33.576995","49.059623"," "," "," ","15.095854"," ","11.635938","8.987214","7.678443"," ","30.554442"," "," "," ","58.490207","54.872393","5.30952"," "," ","64.333378"," "," ","69.204672"," "," "," "
Feb 2004," "," "," "," "," ","89.866557","33.124109","49.526453"," "," "," ","15.692849"," ","11.944928","9.297832","8.077999"," ","31.104546"," "," "," ","59.432994","56.124532","5.371721"," "," ","65.302882"," "," ","70.690274"," "," "," "
Mar 2004," "," "," "," "," ","88.676221","32.462895","49.999978"," "," "," ","15.779165"," ","11.863615","9.003573","8.147487"," ","32.784337"," "," "," ","60.20385","56.916463","5.41673"," "," ","65.948804"," "," ","71.866653"," "," "," "
Apr 2004," "," "," "," "," ","86.998351","31.493719","47.240626"," "," "," ","14.232718"," ","10.863461","8.619839","7.533676"," ","27.886906"," "," "," ","57.587253","53.36756","5.292985"," "," ","63.384916"," "," ","68.401328"," "," "," "
May 2004," "," "," "," "," ","88.48805","33.105993","48.256782"," "," "," ","14.399046"," ","11.050482","8.80131","7.643698"," ","29.785972"," "," "," ","57.281436","53.229839","5.274126"," "," ","63.053305"," "," ","69.782716"," "," "," "
Jun 2004," "," "," "," "," ","90.125197","34.183865","50.298558"," "," "," ","14.532118"," ","11.684725","9.000693","7.771093"," ","30.651322"," "," "," ","57.655627","53.790576","5.298537"," "," ","63.133026"," "," ","69.68426"," "," "," "
Jul 2004," "," "," "," "," ","87.221484","31.602411","46.892461"," "," "," ","14.00345"," ","11.676594","8.957028","7.666861"," ","30.733238"," "," "," ","58.354233","54.614404","5.355389"," "," ","64.119479"," "," ","70.248559"," "," "," "
Aug 2004," "," "," "," "," ","87.433954","30.814389","46.18481"," "," "," ","14.497953"," ","11.611543","8.873495","7.840582"," ","33.266531"," "," "," ","60.005484","56.889465","5.461252"," "," ","66.094945"," "," ","72.139518"," "," "," "
Sep 2004," "," "," "," "," ","88.311527","31.828854","48.648058"," "," "," ","15.509438"," ","12.571041","9.175045","8.408069"," ","33.131234"," "," "," ","60.198948","57.429596","5.470762"," "," ","66.300799"," "," ","72.199115"," "," "," "
Oct 2004," "," "," "," "," ","89.449396","33.423016","49.64794"," "," "," ","15.95089","13.717014","13.376043","9.470584","8.958183"," ","34.834443"," "," "," ","60.794452","58.443073","5.525907"," "," ","67.085096"," "," ","72.989085"," "," "," "
Nov 2004,"45.119999"," "," "," "," ","93.431453","35.433829","54.215771"," "," "," ","17.537798","14.865208","14.042812","9.619307","9.629901"," ","36.313626"," "," "," ","59.59203","57.042919","5.506867"," "," ","66.266699"," "," ","72.751716"," "," "," "
Dec 2004,"43.799999"," "," "," "," ","96.245706","36.504761","55.511803"," "," "," ","18.370146","14.777295","14.225445","9.857237","10.011258"," ","38.204696"," "," "," ","60.287655","58.559569","5.545755"," "," ","67.188484"," "," ","74.031395"," "," "," "
Jan 2005,"42.220001"," "," "," "," ","94.087803","34.200355","53.257037"," "," "," ","18.272765","14.433637","13.575467","9.736606","10.08919"," ","34.948614"," "," "," ","60.812825","60.649326","5.562411"," "," ","68.013808"," "," ","74.038393"," "," "," "
Feb 2005,"43.529999"," "," "," "," ","96.054596","34.035754","54.131509"," "," "," ","20.041978","15.398014","14.480498","10.242106","10.634713"," ","36.114602"," "," "," ","59.980672","59.756497","5.541587"," "," ","67.377044"," "," ","73.647382"," "," "," "
Mar 2005,"42.82"," "," "," "," ","94.297487","33.441362","52.597003"," ","32.02007"," ","18.456601","14.545526","14.686187","10.296883","10.167121"," ","35.197519"," "," "," ","59.738688","59.48481","5.529136"," "," ","66.526562"," "," ","73.808554"," "," "," "
Apr 2005,"43.349998"," "," "," "," ","92.530809","31.987389","49.6216"," ","31.330906"," ","18.226348","14.737335","13.789384","10.064261","10.095185"," ","37.176989"," "," "," ","61.241988","61.784004","5.613387"," "," ","67.605374"," "," ","75.120525"," "," "," "
May 2005,"41.650002"," "," "," "," ","95.512582","34.82218","52.829524"," ","31.415426"," ","18.802441","14.556179","14.16785","10.408387","10.041232"," ","38.569831"," "," "," ","62.367779","63.722503","5.678016"," "," ","68.026334"," "," ","75.691261"," "," "," "
Jun 2005,"43.439999"," "," "," "," ","95.657281","33.664483","54.983009"," ","31.838027"," ","19.548712","15.214197","14.933013","10.752074","10.598745"," ","40.3015"," "," "," ","62.666118","65.101966","5.707053"," "," ","68.856168"," "," ","76.082923"," "," "," "
Jul 2005,"42.82"," "," "," "," ","99.317266","36.227307","58.599629"," ","32.715734"," ","21.050357","16.452964","15.805134","11.33118","10.796572"," ","42.962923"," "," "," ","61.295647","62.901009","5.662186"," "," ","68.287061"," "," ","74.202685"," "," "," "
Aug 2005,"43.400002"," "," "," "," ","98.38622","35.678129","57.425737"," ","33.645454"," ","21.328844","16.460956","16.784213","11.630385","11.084321"," ","41.118937"," "," "," ","62.521863","65.087773","5.739118"," "," ","69.313512"," "," ","76.080803"," "," "," "
Sep 2005,"46.700001"," "," "," "," ","99.175806","36.117469","57.480178"," ","34.087559"," ","23.1745","17.113634","17.746838","12.054174","11.755735"," ","41.15531"," "," "," ","61.426314","62.736188","5.679617"," "," ","68.023655"," "," ","75.963181"," "," "," "
Oct 2005,"46.400002"," "," "," "," ","96.830212","35.577446","55.220451"," ","33.378891"," ","21.70562","15.347391","16.455112","11.414644","11.09631"," ","39.893822"," "," "," ","60.665084","61.330332","5.629016"," "," ","66.9477"," "," ","74.966575"," "," "," "
Nov 2005,"49.099998"," "," "," "," ","101.086136","37.746694","58.397919"," ","33.671461"," ","22.961541","16.239839","17.319004","11.899137","11.300133"," ","41.782856"," "," "," ","61.044456","61.753689","5.649942"," "," ","67.387506"," "," ","75.09885"," "," "," "
Dec 2005,"51.580002"," "," "," "," ","100.89271","37.076224","57.989159"," ","35.093084"," ","24.363555","16.745887","18.141382","12.368345","11.678507"," ","41.624525"," "," "," ","61.878222","63.59499","5.70744"," "," ","67.967673"," "," ","75.875078","16.332794"," "," "
Jan 2006,"56.700001"," "," "," "," ","103.315559","38.535051","62.882426"," ","37.314758"," ","27.822761","19.498823","19.781561","13.142582","12.665686"," ","44.661202"," "," "," ","61.443132","62.743825","5.716204"," "," ","67.671035"," "," ","75.897215","16.092016"," "," "
Feb 2006,"56.07"," "," "," "," ","103.907088","37.709298","63.082332"," ","37.194667"," ","26.751594","19.729817","19.33424","12.916926","12.330418"," ","45.452815"," "," "," ","61.379514","63.438983","5.735945"," "," ","68.132896"," "," ","75.897215","16.212402"," "," "
Mar 2006,"58.099998"," "," "," "," ","105.621959","38.497813","66.178945"," ","38.689127"," ","27.331351","20.186375","19.574468","13.340184","12.429757"," ","47.985739"," "," "," ","60.546058","60.539871","5.678032"," "," ","66.985932"," "," ","74.273747","15.987679"," "," "
Apr 2006,"65.089996"," "," "," "," ","106.956165","38.424359","66.379299"," ","40.710648"," ","29.112031","21.360381","20.593368","13.420228","13.621821"," ","46.418857"," "," "," ","60.166341","58.873561","5.681994"," "," ","66.850505"," "," ","74.099439","15.602429"," "," "
May 2006,"64.230003"," "," "," "," ","103.734546","35.642382","62.607357"," ","39.516415"," ","25.868154","19.911894","20.129478","12.990719","12.914032"," ","44.88462"," "," "," ","60.102077","58.761191","5.665465"," "," ","66.723461"," "," ","74.319338","15.449943"," "," "
Jun 2006,"61.23"," "," "," "," ","104.005113","35.620437","62.581192"," ","39.916717","39.397147","25.923371","20.871212","19.673873","12.909078","12.882989"," ","46.948092"," "," "," ","60.240076","59.453595","5.662321"," "," ","66.666115"," "," ","74.637167","15.371084"," "," "
Jul 2006,"63.16","50.75"," "," "," ","104.470881","34.086101","60.792656"," ","40.330361","38.654505","26.530732","21.37397","19.698725","13.152164","13.013371"," ","48.661284"," "," "," ","61.250504","60.739741","5.750864"," "," ","67.638762"," "," ","75.764862","15.858539"," "," "
Aug 2006,"62.290001","47.130001"," "," "," ","106.750692","35.712311","62.616084"," ","41.638012","39.308031","26.950369","21.531589","20.502247","13.444261","13.373475"," ","50.110913"," "," "," ","62.33067","62.596019","5.835848"," "," ","69.144098"," "," ","77.024725","16.167256"," "," "
Sep 2006,"59.470001","42.07"," "," "," ","109.633127","37.369206","63.017844"," ","42.105031","38.70649","26.71571","22.107725","19.880967","13.30714","13.16238"," ","51.304113"," "," "," ","63.083363","63.794711","5.882454"," "," ","69.747364"," "," ","77.110108","16.029146"," "," "
Oct 2006,"60.240002","41","48.52"," "," ","113.088394","39.143439","66.720145"," ","43.659535","39.315456","28.601289","23.259987","20.825312","13.895899","14.292358"," ","54.629072"," "," "," ","63.423057","64.334831","5.917542"," "," ","70.44579"," "," ","77.053443","16.021024"," "," "
Nov 2006,"64.389999","43.049999","51.169998"," "," ","115.337199","40.485604","68.330598"," ","45.30077","39.70163","30.312951","25.885194","21.347188","14.500411","14.913225"," ","57.156038"," "," "," ","64.254821","65.819784","5.98723"," "," ","71.475232"," "," ","77.879753","16.159135"," "," "
Dec 2006,"63.209999","40.07","48.939999"," "," ","116.879401","39.724972","68.585398"," ","46.692024","41.255081","31.967975","30.673159","21.211113","14.733125","15.286358"," ","56.156558"," "," "," ","63.435156","64.045493","5.937785"," "," ","70.834748"," "," ","76.085435","15.729992"," "," "
Jan 2007,"64.830002","39.049999","48.950001"," ","25.059316","118.6373","40.562546","69.745627"," ","47.425012","41.374358","32.00437","28.57324","21.227868","14.85178","15.559561"," ","61.580199"," "," ","82.865517","63.181229","63.408154","5.925922"," "," ","70.901146"," "," ","76.262553","15.655908"," ","101.930593"
Feb 2007,"66.480003","40.5","50.52"," ","26.123611","116.30994","39.881443","69.28857"," ","46.835881","42.798233","30.968361","27.2742","21.353526","14.816183","16.00189"," ","59.377054"," "," ","84.052842","64.479633","65.557025","6.024161"," "," ","72.319528"," "," ","77.77194","15.845229"," ","102.337616"
Mar 2007,"65.739998","41.5","50.82"," ","24.372362","117.657847","40.090761","69.967757"," ","48.582718","42.343487","32.620374","28.190679","21.906422","14.995563","16.880042"," ","57.876456"," "," ","84.335913","64.390506","64.442349","6.039241"," "," ","71.831367"," "," ","78.025226","15.894618"," ","102.729621"
Apr 2007,"67.089996","41.689999","51.400002"," ","24.043398","122.869587","42.32877","71.103798"," ","51.377665","41.419088","33.835592","28.97781","23.246777","15.251779","17.621593"," ","58.046202"," "," ","84.691236","64.781044","65.025564","6.052173"," "," ","72.471802"," "," ","78.543732","16.051005"," ","103.11134"
May 2007,"65.540001","41.200001","51.549999"," ","25.49471","127.037338","43.664209","74.212497"," ","52.47372","41.955835","35.549212","30.920856","25.215424","16.068094","18.148484"," ","58.134473"," "," ","83.952727","63.87832","63.520999","5.969108"," "," ","71.579838"," "," ","77.51364","15.581824"," ","103.594432"
Jun 2007,"64.269997","42.490002","50.759998"," ","25.543086","125.179948","43.873472","73.145139"," ","52.288763","41.612913","36.856831","35.461969","25.014371","15.995372","18.519259"," ","53.070705"," "," ","84.081916","63.579587","62.877245","5.959951"," "," ","71.000049"," "," ","77.347184","15.300856"," ","104.047092"
Jul 2007,"65.790001","44.52","51.689999"," ","25.359253","121.26054","43.808952","68.027623"," ","50.802237","40.986706","37.12003","38.505893","25.014371","16.043257","18.239553"," ","48.258561"," "," ","85.46033","65.01447","64.964166","6.031643"," "," ","70.414904"," "," ","79.126749","15.38424"," ","104.432149"
Aug 2007,"66.519997","43.099998","49.82"," ","25.775296","122.816652","45.044046","69.474644"," ","50.939242","40.271043","37.506437","41.368165","25.047879","15.901598","18.174504"," ","50.794875"," "," ","87.042938","66.485787","66.125522","6.114787"," "," ","72.095138"," "," ","79.777235","15.300856"," ","105.119167"
Sep 2007,"73.510002","47.169998","53.779999"," ","28.542464","127.571409","47.409834","70.793503"," ","53.569776","40.822699","41.846488","49.539421","27.418631","16.405556","20.678865"," ","52.888824"," "," ","87.452009","66.544494","66.276425","6.233816"," "," ","72.623864"," "," ","80.798801","15.559342"," ","105.463027"
Oct 2007,"78.620003","50","55.639999","49.630001","28.31993","129.30212","50.748164","72.810109"," ","56.111263","40.852519","46.813743","60.138107","30.225001","17.069076","22.578275"," ","53.28997"," "," ","88.147935","67.26114","67.48009","6.303934","46.151411"," ","73.324462"," "," ","81.741053","15.617709"," ","105.8726"
Nov 2007,"77.32","49.77","53.869999","43.900002","29.655136","124.293918","47.317617","67.795128"," ","54.001352","40.218859","43.232505","51.592558","26.731699","16.152978","20.581292"," ","48.427818"," "," ","91.082537","69.983617","71.091137","6.45337","46.947631"," ","74.071992"," "," ","85.107044","15.559342"," ","106.512854"
Dec 2007,"82.459999","52.740002","56.23","43.080002","32.371439","122.894286","47.283854","67.35788"," ","52.882137","38.227172","42.624364","47.468312","27.23916","16.329211","19.604281"," ","45.963423"," ","37.862661","91.339819","70.018973","70.644873","6.479097","46.993673","67.392363","73.476931","23.923809"," ","85.16013","16.014579"," ","106.729348"
Jan 2008,"91.400002","52.5","58.549999","46.98","36.296439","115.463967","41.661857","62.956101"," ","48.132497","36.978016","38.821354","40.12179","25.678761","15.591919","18.28463"," ","46.012394"," ","34.728732","94.014576","72.368763","72.125497","6.693859","47.980716","68.030711","75.362215","23.364071"," ","88.202712","15.862698"," ","107.479184"
Feb 2008,"96.18","58.41","65.669998","54.419998","40.780751","112.480087","39.649385","61.110192"," ","47.991141","36.970493","39.595569","40.444838","27.145875","16.115679","18.053353"," ","44.081512"," ","34.375509","95.475077","73.265613","71.797109","6.705665","49.473052","67.754137","74.829924","22.560251"," ","89.457564","16.23395"," ","107.684242"
Mar 2008,"90.410004","57.860001","61.400002","54.130001","35.766563","111.474255","40.391752","60.703294"," ","48.620185","36.526515","38.109527","37.634894","25.704202","15.894795","17.522772","42.53982","46.051814"," ","33.841913","96.216948","74.245402","73.33274","6.694784","50.869413","67.817192","74.383059","22.665094"," ","89.332386","16.892088","50.829668","108.023777"
Apr 2008,"86.650002","62.599998","64.129997","55.57","35.913748","116.787374","43.616069","63.467788"," ","50.613337","38.166973","41.592081","44.221138","27.527495","16.836334","18.89684","45.929551","48.72579"," ","35.307419","94.006264","72.450592","71.509486","6.723236","49.681046","68.605013","75.308882","23.509156"," ","87.568107","16.579897","49.761544","108.11691"
May 2008,"87.449997","67.900002","65.5","51.060001","34.687186","118.552794","46.202914","66.374503"," ","50.952594","39.348403","42.907958","42.385898","29.690006","17.921635","19.910385","46.326312","49.121938","35.82523","36.081506","92.851849","71.162795","69.587128","6.666134","48.935719","68.676758","73.648228","23.600205"," ","87.661693","17.103032","49.883633","108.132618"
Jun 2008,"91.400002","74.910004","71.510002","54.849998","39.91725","108.644646","41.760481","61.378863"," ","46.372588","36.940392","38.930601","36.903494","28.219391","17.545386","18.005736","42.626072","43.446583","31.521789","33.566623","93.537941","71.978279","71.433697","6.608076","48.729658","67.316159","72.696863","22.784724"," ","89.230361","17.604077","50.291668","108.335257"
Jul 2008,"90.080002","64.93","62.799999","52.150002","35.805814","107.668388","42.028592","63.633344"," ","45.036753","35.570836","36.787867","37.772212","26.679069","16.653453","16.924167","41.280532","44.518456","31.492968","32.164539","94.211756","72.496932","71.171278","6.6176","49.439867","67.846509","72.980545","22.530725"," ","88.686434","17.59553","50.748197","108.5964"
Aug 2008,"81.709999","60.07","58.169998","48.150002","34.706811","109.332261","42.638774","65.908515"," ","43.305113","34.163655","34.464422","35.631449","25.853591","16.820436","16.203121","40.590511","45.325934","31.147129","30.777615","95.134743","73.603707","73.120854","6.683873","47.317425","68.331849","73.086151","22.481197"," ","89.378875","17.689492","48.334799","108.729683"
Sep 2008,"85.07","53.799999","51.540001","41.040001","29.643561","99.036056","35.997245","60.799632"," ","37.721459","31.868518","29.404476","29.16685","22.415524","14.738446","13.971962","35.613731","44.83543","28.980222","27.639981","96.083842","73.500428","74.200072","6.471098","46.254002","63.449526","65.243688","20.768709"," ","85.784076","15.972644","43.713707","109.065891"
Oct 2008,"71.339996","37.84","40.450001","26.450001","25.218125","82.676624","30.427894","48.058532"," ","29.487341","27.820051","21.883403","21.289177","16.322314","12.228727","10.196675","29.058526","30.794956","20.822016","22.584903","97.495338","72.8662","72.81946","6.41333","43.924191","51.144309","63.977278","16.804724"," ","78.844526","15.255158","38.232823","109.278764"
Nov 2008,"80.309998","32.209999","37.029999","23.280001","24.21725","76.921787","26.940113","42.327273"," ","27.310422","26.728921","19.749277","22.499174","14.56073","11.441364","9.291966","26.514073","24.1583","17.132962","20.750826","101.248574","78.516094","83.262746","6.54181","45.067449","56.03807","66.122934","15.396331"," ","79.535918","14.981827","37.086484","109.665535"
Dec 2008,"86.519997","28.610001","35.189999","19.610001","26.18","77.675333","27.553646","44.361398"," ","29.272796","30.274296","21.790072","24.783291","15.135956","11.25298","10.19424","27.963116","27.634212","19.068319","23.10438","103.031987","82.564539","94.630084","6.795808","48.962053","65.958933","75.257391","18.010446"," ","84.708567","16.000591","41.039541","109.759909"
Jan 2009,"91.309998","25.65","33.389999","20.280001","24.940001","71.297076","26.923636","40.073008"," ","25.220696","26.946354","19.765524","21.392522","14.502035","10.863804","8.447903","24.780394","23.262321","15.712057","20.107222","101.712439","79.355137","82.261176","6.837435","45.676914","61.366144","73.902535","17.72686"," ","84.674424","15.635755","38.81888","109.700254"
Feb 2009,"92.629997","24.08","31.860001","21.6","23.620001","63.636276","25.506116","35.271095"," ","22.603239","23.264863","18.526361","20.710959","13.103935","10.201377","8.164124","22.373945","18.66033","13.343367","17.712586","101.066366","78.771952","81.001","6.780381","44.153987","57.925953","70.056711","15.919535"," ","82.813635","15.375159","37.324204","109.633618"
Mar 2009,"90.279999","25.18","33.049999","25.870001","24.49","68.937864","28.13746","38.007304"," ","24.343123","25.36362","21.650448","24.306198","14.293621","11.047268","9.743103","24.435383","19.323716","14.222454","18.909903","102.844609","81.382182","84.279373","6.897789","46.250875","60.885181","70.387257","16.796442"," ","87.70461","16.782378","39.655899","109.75801"
Apr 2009,"87.269997","24.790001","33.310001","28.280001","25.290001","75.786572","31.812404","43.855278"," ","27.548172","26.818276","25.018878","27.245433","16.273541","11.881654","10.689035","27.557731","25.046451","17.137944","20.006801","101.423395","79.148086","78.420245","6.995385","46.666816","65.590029","72.341684","19.184842"," ","86.130189","16.313307","40.911428","109.818751"
May 2009,"96.199997","30.120001","37.919998","30.57","27.889999","80.216558","32.833224","45.346644"," ","31.478176","29.093109","29.00689","31.837455","20.059701","13.375205","11.984235","30.447194","25.615689","18.656113","23.011685","100.43379","77.503935","75.522681","7.175246","49.171506","67.492023","74.017759","20.53549"," ","87.849907","16.478346","44.063059","109.766947"
Jun 2009,"91.18","30.049999","37.139999","31.59","25.450001","80.164019","33.802764","46.16916"," ","30.737961","29.788545","28.354387","32.977863","18.682595","13.291433","12.260888","29.985086","24.978809","18.815208","23.013102","99.776367","77.072122","76.089917","7.224887","49.424687","68.139518","76.157898","20.8917"," ","88.023983","16.847122","44.746338","109.832715"
Jul 2009,"93.349998","30.27","38.27","36.459999","25.370001","86.144718","36.655278","50.403371"," ","34.225361","30.990704","31.477503","35.977415","21.10732","13.8547","13.815394","32.810587","27.621539","20.606403","24.446008","100.309624","77.713122","76.528213","7.38774","50.970903","70.25998","79.68602","22.267506"," ","88.101353","17.44504","46.283719","109.829721"
Aug 2009,"93.400002","30.4","37.84","39.25","26.09","89.326869","37.194188","51.881823"," ","36.102607","32.021125","31.064023","33.785767","20.740995","13.82948","14.793346","33.784297","31.26589","22.803298","24.98138","101.168525","78.306409","78.235462","7.529039","51.359718","71.97133","80.729921","22.247468"," ","88.842586","17.321933","46.6339","109.877573"
Sep 2009,"98.849998","29.68","38.560001","38.709999","25.459999","92.494148","39.294908","54.767805"," ","37.842491","31.693262","34.231126","35.169511","22.223739","14.411607","16.493814","35.427434","33.170409","24.465738","26.398539","101.909519","79.186836","80.158589","7.661901","52.833598","75.722923","82.149912","23.623513"," ","90.63987","17.365901","48.009003","109.876579"
Oct 2009,"102.529999","31.110001","39.91","40.810001","25.57","90.715921","38.095133","51.212989"," ","36.865715","30.100795","33.052259","35.8399","20.802049","13.743462","16.004838","34.471112","31.522383","23.267575","25.272684","102.052012","79.077657","78.061567","7.708434","52.896894","75.319815","81.741511","23.552837"," ","91.677316","17.911062","48.401889","109.928441"
Nov 2009,"115.639999","31.51","41.330002","43.48","26.49","96.304643","40.513284","52.813109"," ","38.536919","30.178856","35.647526","37.55884","22.598787","14.555383","17.026578","36.331595","33.753437","24.241567","26.957533","103.901855","80.672733","79.00839","7.805078","54.497364","75.918981","83.337553","23.883471"," ","94.243655","17.998991","49.631796","109.942402"
Dec 2009,"107.309998","31.82","42.259998","45.799999","26.440001","98.144153","42.621111","56.998425"," ","38.445589","30.843765","36.81528","36.516541","23.181232","14.78101","17.142367","37.012452","36.084393","25.170798","27.307263","101.282017","77.120893","73.994789","7.738195","51.620793","76.099064","81.614676","24.758762"," ","92.274734","18.287115","48.070682","109.936418"
Jan 2010,"105.959999","29.24","38.919998","41.509998","25.299999","94.577354","39.863549","54.871483"," ","36.034809","31.306458","33.958768","33.146583","21.517255","13.90453","15.836425","35.05199","34.127728","23.752834","26.35375","103.010502","78.948814","75.98686","7.874429","50.866872","75.687843","82.633387","24.803418"," ","93.686827","18.473988","47.18431","109.966348"
Feb 2010,"109.43","30.969999","40.459999","44.700001","25.4","97.527666","41.698816","57.327052"," ","35.836554","31.855419","34.562007","34.209416","22.811459","14.58529","16.616987","35.813418","35.990097","24.598911","26.441891","103.420462","79.210812","75.726645","7.914725","50.98986","76.693744","83.052071","24.968199"," ","92.465935","18.242617","46.659552","109.968345"
Mar 2010,"108.949997","31.16","39.860001","48.299999","24.219999","103.465115","44.914178","62.045462"," ","38.168034","33.125874","37.36529","36.378287","24.572282","15.157613","18.0205","38.080201","39.498584","26.369603","27.411426","102.611974","78.373661","74.168688","7.970261","50.980747","78.694899","83.593447","25.832305"," ","92.460596","18.376103","47.736642","109.956367"
Apr 2010,"115.360001","32.139999","40.619999","45.330002","24.9","105.065727","45.921391","65.568691"," ","36.716807","32.757285","37.303193","35.289532","24.854013","15.380393","17.592692","37.992682","42.021796","27.338667","27.042843","103.564571","79.668985","76.632434","8.035237","50.242822","79.09607","85.188298","26.314076"," ","94.786004","18.625266","47.719409","109.949383"
May 2010,"118.879997","27.77","37.75","41.93","23.58","96.717777","42.526712","60.627016","20.049183","32.402781","29.408623","33.799087","34.027958","23.040366","14.857717","15.093389","34.430595","39.633474","25.101151","24.174298","105.137222","82.005842","80.547111","8.033899","48.411668","77.657048","84.073801","24.943847","27.560686","94.967705","18.607474","44.719686","109.965346"
Jun 2010,"121.68","27.790001","37.639999","39.07","23.99","91.713503","39.985448","55.932425","20.035553","31.871456","28.089951","33.326357","34.197986","22.042348","14.330977","14.383926","33.20549","37.782545","24.330783","23.843928","107.097538","84.505589","85.21709","8.170746","48.967391","79.516407","86.830172","25.170066","27.615807","96.183156","18.909988","44.957168","110.001281"
Jul 2010,"115.489998","29.389999","40.34","44.310001","25.98","97.977597","42.887696","59.697184","21.278832","36.391669","28.570727","36.969755","36.042039","23.628829","14.831095","16.331591","36.30526","41.335915","27.088059","26.452495","108.2622","85.27429","84.410627","8.29424","51.95554","82.739122","88.662915","26.450307","29.645594","95.949529","18.559136","47.37534","109.978319"
Aug 2010,"122.080002","27.780001","39.360001","44.830002","25.98","93.570516","40.687604","55.25341","20.116053","34.726329","27.372727","35.773149","34.33782","23.1325","15.063907","15.960246","34.750958","40.799707","26.937085","25.947085","109.830548","88.136097","91.493436","8.418021","52.84834","84.880621","91.194574","26.338029","29.335538","97.812885","19.233852","48.051386","110.006265"
Sep 2010,"127.910004","30.01","42.279999","48.790001","27.48","101.950197","46.047313","62.129866","21.978403","38.635916","28.389452","39.979128","37.422891","24.843064","15.566138","17.991275","38.15982","42.688599","28.916426","27.846447","110.348501","88.133424","89.187468","8.483015","54.624832","86.247438","91.610946","27.272562","31.128987","98.581213","19.710651","50.928922","110.035212"
